sym,name,rank,price_usd,price_btc,percent_change1h,percent_change1d,vol,last_up
TIME,129,20.7758,0.00825498,694984.0,1.4753162E7,710113.0,710113.0,-1.81,-1.53,-5.04,1498745351,18.2146424792,609309.152416,1.2934451E7
SPHR,130,4.76468,0.00189318,3781100.0,1.4689224E7,3082940.0,3082940.0,-6.93,83.87,242.28,1498745345,4.1773093083,3314981.1164,1.2878395E7
FTC,131,0.0861895,3.425E-5,1145050.0,1.4376998E7,1.6680684E8,1.6680684E8,2.06,-0.41,15.34,1498745340,0.0755644032,1003892.8162,1.2604659E7
HEAT,132,0.528951,2.1017E-4,85704.5,1.4270489E7,2.6978848E7,2.6978848E7,5.06,-9.36,24.54,1498745348,0.4637440365,75139.192058,1.251128E7
VOX,133,0.0677352,2.691E-5,149594.0,1.4224392E7,2.1E8,2.1E8,-0.88,-1.95,-16.09,1498745347,0.0593850755,131152.650056,1.2470866E7
LMC,134,0.0675602,2.684E-5,1183280.0,1.4200585E7,2.10191571E8,2.95191571E8,0.9,-4.89,-23.84,1498745349,0.0592316488,1037409.97472,1.2449993E7
BCY,135,0.598684,2.3788E-4,694646.0,1.3936427E7,2.3278435E7,2.3278435E7,3.77,8.74,-11.17,1498745346,0.5248806312,609012.819704,1.22184E7
MGC,136,0.137159,5.45E-5,888657.0,1.3782707E7,1.0048708E8,1.0548708E8,0.56,-7.38,-7.56,1498745353,0.1202505871,779106.919668,1.208363E7
MUE,137,0.106661,4.238E-5,244832.0,1.3345692E7,1.25122508E8,1.25122508E8,0.97,-4.43,5.93,1498745346,0.0935122586,214650.090368,1.1700488E7
RBY,138,0.54367,2.1602E-4,81477.8,1.3314308E7,2.4489686E7,2.4489686E7,-0.66,4.12,24.5,1498745342,0.4766485371,71433.5427272,1.1672973E7
FLDC,139,0.0266352,1.058E-5,898740.0,1.3308286E7,4.99650321E8,1.0E9,1.63,-3.5,-19.03,1498745344,0.0233517191,787946.92776,1.1667694E7
PTOY,140,0.183858,7.305E-5,486318.0,1.287006E7,7.0E7,1.00002E8,1.07,-10.34,-33.38,1498745354,0.1611927212,426366.662232,1.128349E7
SIB,141,0.856895,3.4048E-4,229829.0,1.2776555E7,1.4910293E7,1.4910293E7,0.97,-11.87,71.27,1498745347,0.751260412,201496.600196,1.1201513E7
ECN,142,4.01011,0.00159336,72197.7,1.2268138E7,3059302.0,2.11348194E8,0.49,-7.9,-19.06,1498745352,3.5157596796,63297.4563348,1.0755771E7
VASH,143,0.030629,1.217E-5,1204230.0,1.2262006E7,4.00339746E8,4.00339746E8,0.24,-9.21,-6.85,1498745344,0.0268531794,1055777.34252,1.0750395E7
VRC,144,0.40494,1.609E-4,220254.0,1.2254206E7,3.0261781E7,3.0261781E7,1.89,-8.22,-22.59,1498745342,0.3550206166,193101.967896,1.0743556E7
FRST,145,2.72548,0.00108293,82226.3,1.224378E7,4492339.0,1.1E8,-0.64,-3.22,3.64,1498745351,2.3894937275,72089.7706412,1.0734416E7
FAIR,146,0.227191,9.027E-5,71047.6,1.2079173E7,5.316748E7,5.316748E7,3.22,-1.35,60.03,1498745342,0.1991838023,62289.1360624,1.0590101E7
GOLOS,147,0.096978,3.853E-5,47891.5,1.2031039E7,1.24059472E8,1.24059472E8,-2.99,-6.7,-5.6,1498745350,0.0850229401,41987.627446,1.0547901E7
BITCNY,148,0.1425,5.662E-5,1989220.0,1.1936028E7,8.37616E7,8.37616E7,-0.51,1.27,3.64,1498745343,0.12493317,1743996.91528,1.0464602E7
PEPECASH,149,0.0169661,6.74E-6,9837.06,1.1908234E7,7.01884009E8,7.01884009E8,3.21,-5.57,-5.77,1498745349,0.0148745871,8624.38659144,1.0440235E7
CLAM,150,4.75652,0.00188994,674337.0,1.1875889E7,2496760.0,1.6246171E7,-1.17,-6.97,-18.08,1498745344,4.1701552405,591207.431988,1.0411877E7
PLU,151,13.9246,0.00553275,135954.0,1.1835903E7,850000.0,2.0E7,0.33,-2.73,-1.04,1498745349,12.2080310104,119194.134696,1.037682E7
ESP,152,5.66672E-4,2.3E-7,84780.8,1.1459545E7,2.0222536996E10,2.0222536996E10,5.19,-3.72,-12.42,1498745347,4.968149E-4,74329.3620992,1.0046859E7
FLO,153,0.0834427,3.315E-5,362606.0,1.1268594E7,1.35045891E8,1.35045891E8,-1.31,-2.24,-17.24,1498745354,0.0731562177,317905.382744,9879447.0
DBIX,154,12.0804,0.00479998,287818.0,1.1192467E7,926498.0,926498.0,1.13,28.46,56.7,1498745352,10.5911766096,252336.948232,9812704.0
WCT,155,2.20012,8.7419E-4,7182.67,1.10006E7,5000000.0,1.0E7,1.71,6.6,-0.41,1498745351,1.9288980069,6297.21917308,9644490.0
XCN,156,0.0320144,1.272E-5,5079900.0,1.0757335E7,3.360155E8,3.360155E8,2.68,7.79,-30.4,1498745344,0.0280677928,4453670.2476,9431213.0
CRB,157,0.875277,3.4778E-4,1159840.0,1.0393579E7,1.1874617E7,1.1874617E7,-9.2,58.17,6.54,1498745346,0.7673763525,1016859.56416,9112300.0
XBY,158,0.0159595,6.34E-6,18760.7,1.0373675E7,6.5E8,6.5E8,0.18,-0.92,-28.68,1498745352,0.0139920767,16447.9559468,9094850.0
MEC,159,0.30481,1.2111E-4,1377120.0,1.0024119E7,3.288645E7,3.288645E7,2.76,-8.56,35.92,1498745340,0.2672342424,1207354.15488,8788386.0
PASC,160,0.879602,3.495E-4,211572.0,9625837.0,1.09434E7,1.09434E7,1.25,-2.23,-14.03,1498745350,0.7711681838,185490.250128,8439202.0
