sym,rank,price_usd,price_btc,h24_volume_usd,market_cap_usd,avail_sup,tot_sup,per_change_1h,per_change_24h,per_change_7d,last_updated,price_euro,vol_euro_24h,market_cap_euro
BURST,88,0.0161557,6.2E-6,881118.0,2.9064714E7,1.799037766E9,1.799037766E9,-1.77,9.08,-7.44,1499158146,0.0142064663,774808.469946,2.5557969E7
SLS,89,28.7952,0.0110498,2718470.0,2.8904133E7,1003783.0,1003783.0,-2.3,-1.58,166.18,1499158157,25.3209727344,2390478.43909,2.5416763E7
HMQ,90,0.172204,6.608E-5,301198.0,2.804487E7,1.62858414E8,1.84190414E8,1.89,8.41,18.65,1499158165,0.1514270708,264857.557706,2.4661173E7
MYST,91,1.44163,5.5321E-4,436052.0,2.8009464E7,1.9429024E7,3.2433366E7,-0.12,8.11,-13.43,1499158167,1.2676930156,383441.018044,2.4630038E7
AGRS,92,0.63658,2.4428E-4,382405.0,2.673636E7,4.2E7,4.2E7,1.46,-7.7,117.9,1499158150,0.5597747133,336266.689535,2.3510538E7
VTC,93,0.716007,2.7476E-4,1166200.0,2.6552366E7,3.7083947E7,3.7083947E7,2.97,8.24,-1.44,1499158142,0.6296186074,1025494.4714,2.3348743E7
BLOCK,94,6.21987,0.0023868,50010.7,2.4613353E7,3957213.0,1.0080637E7,-4.77,4.04,3.6,1499158147,5.4694240249,43976.7590129,2.1643678E7
YBC,95,8.10272,0.00310932,1855280.0,2.447367E7,3020426.0,3020426.0,0.24,1.57,4.02,1499158142,7.1251025238,1631434.90216,2.1520848E7
GRC,96,0.0611072,2.345E-5,207999.0,2.3850919E7,3.90312753E8,3.90312753E8,-0.46,11.15,1.03,1499158148,0.053734433,182903.296653,2.0973234E7
EAC,97,0.00251858,9.7E-7,1701660.0,2.3539828E7,9.346468332E9,9.346468332E9,0.22,2.3,-11.17,1499158142,0.0022147058,1496349.61602,2.0699677E7
NAV,98,0.380375,1.4596E-4,162762.0,2.3375054E7,6.1452656E7,6.1452656E7,0.63,9.86,-0.12,1499158146,0.3344816151,143124.276414,2.0554783E7
CFI,99,0.1868,7.168E-5,572708.0,2.335E7,1.25E8,5.0E8,-1.06,5.04,-2.26,1499158166,0.1642620196,503609.061676,2.0532752E7
MCO,100,2.40575,9.2318E-4,1301400.0,2.3252265E7,9665287.0,3.1587682E7,0.58,0.0,0.0,1499158167,2.1154890452,1144382.1858,2.044681E7
TKN,101,0.983079,3.7725E-4,176086.0,2.3243975E7,2.3644056E7,3.940676E7,0.6,2.45,15.77,1499158164,0.8644675694,154840.695842,2.043952E7
UNITY,102,27.4734,0.0105426,1648.4,2.241997E7,816061.0,816061.0,-0.07,12.75,-18.25,1499158150,24.1586518698,1449.5155948,1.9714933E7
QAU,103,0.272951,1.0474E-4,106471.0,2.2367538E7,8.194708E7,2.46855127E8,-0.22,3.92,9.53,1499158165,0.240018643,93624.954437,1.9668827E7
TRST,104,0.241519,9.268E-5,152133.0,2.2255372E7,9.21475E7,1.0E8,-0.87,4.82,-7.29,1499158164,0.2123790081,133777.697151,1.9570195E7
POT,105,0.101472,3.894E-5,334212.0,2.2046548E7,2.17267305E8,2.17267305E8,-1.4,9.27,-7.44,1499158143,0.0892290988,293888.319564,1.9386566E7
DBIX,106,22.6715,0.0086999,283305.0,2.1600664E7,952767.0,952767.0,0.24,5.44,156.46,1499158163,19.9361155105,249123.401835,1.8994479E7
CRW,107,1.47366,5.655E-4,53018.7,2.101454E7,1.4260101E7,1.4260101E7,-0.55,4.91,19.08,1499158147,1.2958585,46621.8347889,1.8479073E7
TAAS,108,2.49915,9.5902E-4,191778.0,2.0358078E7,8146001.0,8146001.0,0.5,5.93,6.43,1499158162,2.1976200551,168639.408966,1.7901815E7
EXP,109,2.70392,0.0010376,551014.0,2.0284905E7,7502036.0,1.6502036E7,-1.14,6.97,-2.96,1499158151,2.3776839402,484532.507858,1.7837471E7
EDR,110,0.0227714,8.74E-6,354007.0,2.0180288E7,8.86211988E8,1.011211988E9,-5.02,-1.91,-10.45,1499158155,0.0200239623,311294.993429,1.7745475E7
ENRG,111,0.166231,6.379E-5,1313800.0,2.0118463E7,1.21027142E8,1.21027142E8,-1.84,29.21,36.17,1499158145,0.1461747312,1155286.0886,1.769111E7
SKY,112,3.43363,0.00131762,118835.0,1.9782694E7,5761452.0,1.0E8,3.99,1.5,0.31,1499158163,3.0193522396,104497.200745,1.7395853E7
BASH,113,0.0277798,1.066E-5,577845.0,1.9378464E7,6.9757391E8,6.9757391E8,-1.4,-3.88,3.38,1499158161,0.0244280838,508126.267215,1.7040394E7
BCAP,114,1.93059,7.4084E-4,126576.0,1.93059E7,1.0E7,1.0E7,0.31,13.83,18.86,1499158165,1.6976585247,111304.225872,1.6976585E7
SWT,115,2.58644,9.9252E-4,51545.1,1.9046586E7,7364016.0,7364016.0,3.8,13.25,23.55,1499158161,2.2743782547,45326.0290497,1.6748558E7
SHIFT,116,1.68308,6.4586E-4,273985.0,1.8402043E7,1.0933552E7,1.0933552E7,-3.31,13.05,0.39,1499158150,1.4800113488,240927.887795,1.6181782E7
WDC,117,0.159663,6.127E-5,1338720.0,1.8355032E7,1.14961086E8,1.14961086E8,-0.74,5.72,15.42,1499158141,0.1403991801,1177199.41584,1.6140442E7
